Date,Close
09-04-2015,48.39
09-08-2015,49.63
09-09-2015,49.78
09-10-2015,49.7
09-11-2015,50.05
09-14-2015,50.64
09-15-2015,50.71
09-16-2015,52.45
09-17-2015,52.41
09-18-2015,52.12
09-21-2015,52.84
09-22-2015,52.19
09-23-2015,52.21
09-24-2015,52.62
09-25-2015,51.38
09-28-2015,49.69
09-29-2015,49.33
09-30-2015,49.68
10-01-2015,47.98
10-02-2015,49.51
10-05-2015,49.23
10-06-2015,48.29
10-07-2015,46.39
10-08-2015,45.34
10-09-2015,44.14
10-12-2015,43.12
10-13-2015,43.85
10-14-2015,43.38
10-15-2015,44.26
10-16-2015,45.4
10-19-2015,45.62
10-20-2015,42.61
10-21-2015,42.02
10-22-2015,42.34
10-23-2015,41.82
10-26-2015,43.05
10-27-2015,42.07
10-28-2015,42.59
10-29-2015,42.33
10-30-2015,41.39
11-02-2015,42.76
11-03-2015,41.67
11-04-2015,46.33
11-05-2015,46.35
11-06-2015,46.47
11-09-2015,45.07
11-10-2015,43.3
11-11-2015,43.82
11-12-2015,42.59
11-13-2015,41.44
11-16-2015,42.86
11-17-2015,42.8
11-18-2015,44.21
11-19-2015,44.36
11-20-2015,44
11-23-2015,43.55
11-24-2015,43.65
11-25-2015,45.93
11-27-2015,46.32
11-30-2015,46.05
12-01-2015,47.44
12-02-2015,46.4
12-03-2015,46.54
12-04-2015,46.08
12-07-2015,46.23
12-08-2015,45.34
12-09-2015,44.9
12-10-2015,45.41
12-11-2015,43.4
12-14-2015,43.72
12-15-2015,44.22
12-16-2015,46.9
12-17-2015,46.68
12-18-2015,46.09
12-21-2015,46.51
12-22-2015,45.99
12-23-2015,45.94
12-24-2015,46.11
12-28-2015,45.79
12-29-2015,47.44
12-30-2015,47.62
12-31-2015,48
01-04-2016,44.68
01-05-2016,44.69
01-06-2016,43.81
01-07-2016,43.13
01-08-2016,42.2
01-11-2016,41.57
01-12-2016,41.99
01-13-2016,40.06
01-14-2016,41.24
01-15-2016,41
01-19-2016,40.94
01-20-2016,39.74
01-21-2016,39.99
01-22-2016,40.51
01-25-2016,39.28
01-26-2016,38.71
01-27-2016,37.61
01-28-2016,37.94
01-29-2016,38.24
02-01-2016,39.39
02-02-2016,36.56
02-03-2016,34.7
02-04-2016,35.07
02-05-2016,32.52
02-08-2016,29.6
02-09-2016,29.65
02-10-2016,28.73
02-11-2016,30.09
02-12-2016,30.21
02-16-2016,31.03
02-17-2016,33.74
02-18-2016,33.35
02-19-2016,33.32
02-22-2016,35.55
02-23-2016,35.44
02-24-2016,35.8
02-25-2016,37.49
02-26-2016,38.07
02-29-2016,38.39
03-01-2016,37.27
03-02-2016,37.67
03-03-2016,39.15
03-04-2016,40.21
03-07-2016,41.06
03-08-2016,40.52
03-09-2016,41.74
03-10-2016,41.04
03-11-2016,41.5
03-14-2016,43.03
03-15-2016,43.67
03-16-2016,44.39
03-17-2016,45.28
03-18-2016,46.55
03-21-2016,47.66
03-22-2016,46.85
03-23-2016,44.52
03-24-2016,45.55
03-28-2016,46.05
03-29-2016,46.03
03-30-2016,45.38
03-31-2016,45.95
04-01-2016,47.52
04-04-2016,49.4
04-05-2016,51.09
04-06-2016,53.08
04-07-2016,51.44
04-08-2016,50.01
04-11-2016,49.98
04-12-2016,49.56
04-13-2016,50.91
04-14-2016,50.37
04-15-2016,50.9
04-18-2016,50.78
04-19-2016,49.47
04-20-2016,49.99
04-21-2016,49.66
04-22-2016,50.75
04-25-2016,50.36
04-26-2016,50.75
04-27-2016,50.29
04-28-2016,49.54
04-29-2016,48.15
05-02-2016,48.36
05-03-2016,46.46
05-04-2016,44.51
05-05-2016,42.31
05-06-2016,42.99
05-09-2016,41.78
05-10-2016,41.74
05-11-2016,41.79
05-12-2016,41.46
05-13-2016,41.52
05-16-2016,41.66
05-17-2016,40.93
05-18-2016,42.23
05-19-2016,43.04
05-20-2016,44.06
05-23-2016,43.24
05-24-2016,43.58
05-25-2016,43.92
05-26-2016,45.02
05-27-2016,44.61
05-31-2016,44.65
06-01-2016,43.91
06-02-2016,43.79
06-03-2016,43.8
06-06-2016,44.14
06-07-2016,46.47
06-08-2016,47.1
06-09-2016,45.87
06-10-2016,43.76
06-13-2016,43.57
06-14-2016,42.99
06-15-2016,43.54
06-16-2016,43.59
06-17-2016,43.09
06-20-2016,43.94
06-21-2016,43.92
06-22-2016,39.33
06-23-2016,39.28
06-24-2016,38.63
06-27-2016,39.71
06-28-2016,40.36
06-29-2016,42.04
06-30-2016,42.46
07-01-2016,43.3
07-05-2016,42.8
07-06-2016,42.89
07-07-2016,43.19
07-08-2016,43.36
07-11-2016,44.96
07-12-2016,44.93
07-13-2016,44.51
07-14-2016,44.31
07-15-2016,44.08
07-18-2016,45.25
07-19-2016,45.05
07-20-2016,45.67
07-21-2016,44.1
07-22-2016,44.45
07-25-2016,46
07-26-2016,45.9
07-27-2016,45.7
07-28-2016,46.12
07-29-2016,46.96
08-01-2016,46
08-02-2016,45.44
08-03-2016,45.16
08-04-2016,46.12
08-05-2016,46.01
08-08-2016,45.23
08-09-2016,45.82
08-10-2016,45.13
08-11-2016,44.98
08-12-2016,45.12
08-15-2016,45.12
08-16-2016,44.72
08-17-2016,44.65
08-18-2016,44.7
08-19-2016,45
08-22-2016,44.59
08-23-2016,44.97
08-24-2016,44.52
08-25-2016,44.19
08-26-2016,44
08-29-2016,43.04
08-30-2016,42.27
08-31-2016,42.4
09-01-2016,40.15
09-02-2016,39.56
09-06-2016,40.57
09-07-2016,40.34
09-08-2016,39.47
09-09-2016,38.89
09-12-2016,39.66
09-13-2016,39.21
09-14-2016,39.28
09-15-2016,40.08
09-16-2016,41.08
09-19-2016,41.27
09-20-2016,40.93
09-21-2016,41.04
09-22-2016,41.29
09-23-2016,41.49
09-26-2016,41.8
09-27-2016,41.16
09-28-2016,41.25
09-29-2016,40.14
09-30-2016,40.81
10-03-2016,42.74
10-04-2016,42.28
10-05-2016,41.69
10-06-2016,40.2
10-07-2016,39.32
10-10-2016,40.19
10-11-2016,40.02
10-12-2016,40.3
10-13-2016,40.05
10-14-2016,39.3
10-17-2016,38.79
10-18-2016,39.82
10-19-2016,40.71
10-20-2016,39.82
10-21-2016,40.02
10-24-2016,40.55
10-25-2016,40.47
10-26-2016,40.45
10-27-2016,40.8
10-28-2016,39.99
10-31-2016,39.55
11-01-2016,38.16
11-02-2016,37.6
11-03-2016,37.48
11-04-2016,38.11
11-07-2016,38.64
11-08-2016,38.99
11-09-2016,38.01
11-10-2016,37.07
11-11-2016,37.71
11-14-2016,36.29
11-15-2016,36.75
11-16-2016,36.79
11-17-2016,37.73
11-18-2016,37
11-21-2016,36.9
11-22-2016,38.23
11-23-2016,38.63
11-25-2016,39.33
11-28-2016,39.22
11-29-2016,37.91
11-30-2016,37.88
12-01-2016,36.38
12-02-2016,36.29
12-05-2016,37.36
12-06-2016,37.17
12-07-2016,38.63
12-08-2016,38.46
12-09-2016,38.44
12-12-2016,38.49
12-13-2016,39.63
12-14-2016,39.74
12-15-2016,39.52
12-16-2016,40.5
12-19-2016,40.55
12-20-2016,41.76
12-21-2016,41.54
12-22-2016,41.69
12-23-2016,42.67
12-27-2016,43.91
12-28-2016,43.95
12-29-2016,42.94
12-30-2016,42.74
01-03-2017,43.4
01-04-2017,45.4
01-05-2017,45.35
01-06-2017,45.8
01-09-2017,46.26
01-10-2017,45.97
01-11-2017,45.95
01-12-2017,45.92
01-13-2017,47.55
01-17-2017,47.12
01-18-2017,47.67
01-19-2017,48.75
01-20-2017,48.95
01-23-2017,49.78
01-24-2017,50.92
01-25-2017,50.89
01-26-2017,50.5
01-27-2017,50.59
01-30-2017,50.13
01-31-2017,50.39
02-01-2017,49.85
02-02-2017,50.31
02-03-2017,50.27
02-06-2017,51.55
02-07-2017,51.5
02-08-2017,52.42
02-09-2017,53.84
02-10-2017,53.85
02-13-2017,56.12
02-14-2017,56.2
02-15-2017,55.95
02-16-2017,53.79
02-17-2017,54.45
02-21-2017,55.48
02-22-2017,54.7
02-23-2017,51.2
02-24-2017,51.4
02-27-2017,49.25
02-28-2017,50
03-01-2017,50
03-02-2017,50.1
03-03-2017,50.31
03-06-2017,50.24
03-07-2017,49.72
03-08-2017,49.37
03-09-2017,48.98
03-10-2017,48.74
03-13-2017,49.23
03-14-2017,51.6
03-15-2017,51.15
03-16-2017,52.41
03-17-2017,52.3
03-20-2017,52.38
03-21-2017,50.14
03-22-2017,51
03-23-2017,50.96
03-24-2017,52.63
03-27-2017,54.04
03-28-2017,55.49
03-29-2017,55.48
03-30-2017,55.58
03-31-2017,55.66
04-03-2017,59.7
04-04-2017,60.74
04-05-2017,59
04-06-2017,59.74
04-07-2017,60.51
04-10-2017,62.48
04-11-2017,61.74
04-12-2017,59.37
04-13-2017,60.8
04-17-2017,60.29
04-18-2017,60.05
04-19-2017,61.1
04-20-2017,60.5
04-21-2017,61.12
04-24-2017,61.61
04-25-2017,62.76
04-26-2017,62.03
04-27-2017,61.73
04-28-2017,62.81
05-01-2017,64.57
05-02-2017,63.78
05-03-2017,62.2
05-04-2017,59.09
05-05-2017,61.67
05-08-2017,61.44
05-09-2017,64.25
05-10-2017,65.04
05-11-2017,64.62
05-12-2017,64.96
05-15-2017,63.18
05-16-2017,63.4
05-17-2017,61.22
05-18-2017,62.61
05-19-2017,62.17
05-22-2017,62.07
05-23-2017,60.77
05-24-2017,62.04
05-25-2017,63.37
05-26-2017,65.03
05-30-2017,67.02
05-31-2017,68.2
06-01-2017,68.07
06-02-2017,67.97
06-05-2017,69.46
06-06-2017,70.57
06-07-2017,71.93
06-08-2017,74
06-09-2017,71.46
06-12-2017,71.8
06-13-2017,75.19
06-14-2017,76.13
06-15-2017,75.07
06-16-2017,74.28
06-19-2017,73.96
06-20-2017,74.45
06-21-2017,75.28
06-22-2017,76.52
06-23-2017,76.69
06-26-2017,75.5
06-27-2017,72.47
06-28-2017,74.25
06-29-2017,72.15
06-30-2017,72.32
07-03-2017,70.52
07-05-2017,65.42
07-06-2017,61.77
07-07-2017,62.64
07-10-2017,63.21
07-11-2017,65.44
07-12-2017,65.9
07-13-2017,64.68
07-14-2017,65.56
07-17-2017,63.91
07-18-2017,65.65
07-19-2017,65.05
07-20-2017,65.98
07-21-2017,65.68
07-24-2017,68.5
07-25-2017,67.92
07-26-2017,68.77
07-27-2017,66.89
07-28-2017,67.01
07-31-2017,64.69
08-01-2017,63.91
08-02-2017,65.18
08-03-2017,69.42
08-04-2017,71.38
08-07-2017,71.03
08-08-2017,73.04
08-09-2017,72.71
08-10-2017,71.08
08-11-2017,71.57
08-14-2017,72.76
08-15-2017,72.47
08-16-2017,72.58
08-17-2017,70.38
08-18-2017,69.49
08-21-2017,67.57
08-22-2017,68.27
08-23-2017,70.55
08-24-2017,70.59
08-25-2017,69.61
08-28-2017,69.13
08-29-2017,69.47
08-30-2017,70.64
08-31-2017,71.18
09-01-2017,71.08
09-05-2017,69.92
09-06-2017,68.91
09-07-2017,70.12
09-08-2017,68.68
09-11-2017,72.74
09-12-2017,72.55
09-13-2017,73.25
09-14-2017,75.53
09-15-2017,75.96
09-18-2017,77
09-19-2017,75.02
09-20-2017,74.78
09-21-2017,73.3
09-22-2017,70.22
09-25-2017,69
09-26-2017,69.05
09-27-2017,68.19
09-28-2017,67.92
09-29-2017,68.22
10-02-2017,68.31
10-03-2017,69.63
10-04-2017,71
10-05-2017,71.07
10-06-2017,71.38
10-09-2017,68.59
10-10-2017,71.12
10-11-2017,70.92
10-12-2017,71.14
10-13-2017,71.11
10-16-2017,70.12
10-17-2017,71.15
10-18-2017,71.93
10-19-2017,70.36
10-20-2017,69.02
10-23-2017,67.4
10-24-2017,67.47
10-25-2017,65.17
10-26-2017,65.23
10-27-2017,64.17
10-30-2017,64.02
10-31-2017,66.31
11-01-2017,64.22
11-02-2017,59.85
11-03-2017,61.22
11-06-2017,60.56
11-07-2017,61.21
11-08-2017,60.88
11-09-2017,60.6
11-10-2017,60.6
11-13-2017,63.08
11-14-2017,61.74
11-15-2017,62.26
11-16-2017,62.5
11-17-2017,63.01
11-20-2017,61.75
11-21-2017,63.56
11-22-2017,62.52
11-24-2017,63.11
11-27-2017,63.36
11-28-2017,63.51
11-29-2017,61.51
11-30-2017,61.77
12-01-2017,61.31
12-04-2017,61.04
12-05-2017,60.74
12-06-2017,62.65
12-07-2017,62.25
12-08-2017,63.03
12-11-2017,65.78
12-12-2017,68.21
12-13-2017,67.81
12-14-2017,67.58
12-15-2017,68.69
12-18-2017,67.77
12-19-2017,66.22
12-20-2017,65.8
12-21-2017,66.33
12-22-2017,65.04
12-26-2017,63.46
12-27-2017,62.33
12-28-2017,63.07
12-29-2017,62.27
01-02-2018,64.11
01-03-2018,63.45
01-04-2018,62.92
01-05-2018,63.32
01-08-2018,67.28
01-09-2018,66.74
01-10-2018,66.96
01-11-2018,67.59
01-12-2018,67.24
01-16-2018,68.01
01-17-2018,69.43
01-18-2018,68.91
01-19-2018,70
01-22-2018,70.31
01-23-2018,70.56
01-24-2018,69.18
01-25-2018,67.53
01-26-2018,68.57
01-29-2018,69.91
01-30-2018,69.16
01-31-2018,70.86
02-01-2018,69.85
02-02-2018,68.75
02-05-2018,66.63
02-06-2018,66.79
02-07-2018,69
02-08-2018,63.05
02-09-2018,62.08
02-12-2018,63.15
02-13-2018,64.73
02-14-2018,64.46
02-15-2018,66.81
02-16-2018,67.1
02-20-2018,66.95
02-21-2018,66.66
02-22-2018,69.23
02-23-2018,70.41
02-26-2018,71.48
02-27-2018,70.2
02-28-2018,68.61
03-01-2018,66.19
03-02-2018,67.02
03-05-2018,66.67
03-06-2018,65.64
03-07-2018,66.46
03-08-2018,65.82
03-09-2018,65.43
03-12-2018,69.1
03-13-2018,68.37
03-14-2018,65.33
03-15-2018,65.12
03-16-2018,64.27
03-19-2018,62.71
03-20-2018,62.11
03-21-2018,63.31
03-22-2018,61.82
03-23-2018,60.31
03-26-2018,60.84
03-27-2018,55.84
03-28-2018,51.56
03-29-2018,53.23
04-02-2018,50.5
04-03-2018,53.51
04-04-2018,57.39
04-05-2018,61.14
04-06-2018,59.86
04-09-2018,57.93
04-10-2018,60.94
04-11-2018,60.19
04-12-2018,58.82
04-13-2018,60.07
04-16-2018,58.24
04-17-2018,58.24
04-18-2018,58.67
04-19-2018,60.02
04-20-2018,58.05
04-23-2018,56.67
04-24-2018,56.69
04-25-2018,56.14
04-26-2018,57.1
04-27-2018,58.82
04-30-2018,58.78
05-01-2018,59.98
05-02-2018,60.23
05-03-2018,56.89
05-04-2018,58.82
05-07-2018,60.55
05-08-2018,60.39
05-09-2018,61.37
05-10-2018,61
05-11-2018,60.21
05-14-2018,58.39
05-15-2018,56.84
05-16-2018,57.3
05-17-2018,56.91
05-18-2018,56.91
05-21-2018,56.9
05-22-2018,55
05-23-2018,55.81
05-24-2018,55.57
05-25-2018,55.77
05-29-2018,56.75
05-30-2018,58.34
05-31-2018,58.34
06-01-2018,58.36
06-04-2018,59.35
06-05-2018,58.23
06-06-2018,63.9
06-07-2018,63.22
06-08-2018,63.53
06-11-2018,66.42
06-12-2018,68.55
06-13-2018,68.96
06-14-2018,71.54
06-15-2018,71.63
06-18-2018,74.17
06-19-2018,70.51
06-20-2018,72.44
06-21-2018,69.5
06-22-2018,66.73
06-25-2018,66.6
06-26-2018,68.4
06-27-2018,68.9
06-28-2018,69.99
06-29-2018,68.59
07-02-2018,67.01
07-03-2018,62.17
07-05-2018,61.83
07-06-2018,61.78
07-09-2018,63.7
07-10-2018,64.49
07-11-2018,63.79
07-12-2018,63.34
07-13-2018,63.77
07-16-2018,62.02
07-17-2018,64.54
07-18-2018,64.77
07-19-2018,64.05
07-20-2018,62.72
07-23-2018,60.64
07-24-2018,59.49
07-25-2018,61.75
07-26-2018,61.33
07-27-2018,59.44
07-30-2018,58.03
07-31-2018,59.63
08-01-2018,60.17
08-02-2018,69.91
08-03-2018,69.63
08-06-2018,68.4
08-07-2018,75.91
08-08-2018,74.07
08-09-2018,70.49
08-10-2018,71.1
08-13-2018,71.28
08-14-2018,69.53
08-15-2018,67.74
08-16-2018,67.09
08-17-2018,61.1
08-20-2018,61.69
08-21-2018,64.38
08-22-2018,64.33
08-23-2018,64.02
08-24-2018,64.56
08-27-2018,63.85
08-28-2018,62.37
08-29-2018,61
08-30-2018,60.63
08-31-2018,60.33
09-04-2018,57.79
09-05-2018,56.15
09-06-2018,56.19
09-07-2018,52.65
09-10-2018,57.1
09-11-2018,55.89
09-12-2018,58.11
09-13-2018,57.89
09-14-2018,59.04
09-17-2018,58.97
09-18-2018,56.99
09-19-2018,59.8
09-20-2018,59.67
09-21-2018,59.82
09-24-2018,59.94
09-25-2018,60.2
09-26-2018,61.92
09-27-2018,61.5
09-28-2018,52.95
10-01-2018,62.14
10-02-2018,60.2
10-03-2018,58.96
10-04-2018,56.37
10-05-2018,52.39
10-08-2018,50.11
10-09-2018,52.56
10-10-2018,51.38
10-11-2018,50.45
10-12-2018,51.76
10-15-2018,51.92
10-16-2018,55.32
10-17-2018,54.36
10-18-2018,52.78
10-19-2018,52
10-22-2018,52.19
10-23-2018,58.83
10-24-2018,57.7
10-25-2018,62.97
10-26-2018,66.18
10-29-2018,66.97
10-30-2018,65.98
10-31-2018,67.46
11-01-2018,68.86
11-02-2018,69.28
11-05-2018,68.28
11-06-2018,68.21
11-07-2018,69.63
11-08-2018,70.28
11-09-2018,70.1
11-12-2018,66.26
11-13-2018,67.75
11-14-2018,68.8
11-15-2018,69.69
11-16-2018,70.86
11-19-2018,70.69
11-20-2018,69.5
11-21-2018,67.64
11-23-2018,65.17
11-26-2018,69.2
11-27-2018,68.78
11-28-2018,69.57
11-29-2018,68.23
11-30-2018,70.1
12-03-2018,71.7
12-04-2018,71.94
12-06-2018,72.61
12-07-2018,71.59
12-10-2018,73.03
12-11-2018,73.35
12-12-2018,73.32
12-13-2018,75.36
12-14-2018,73.14
12-17-2018,69.68
12-18-2018,67.41
12-19-2018,66.59
12-20-2018,63.08
12-21-2018,63.95
12-24-2018,59.08
12-26-2018,65.22
12-27-2018,63.23
12-28-2018,66.77
12-31-2018,66.56
01-02-2019,62.02
01-03-2019,60.07
01-04-2019,63.54
01-07-2019,66.99
01-08-2019,67.07
01-09-2019,67.71
01-10-2019,68.99
01-11-2019,69.45
01-14-2019,66.88
01-15-2019,68.89
01-16-2019,69.21
01-17-2019,69.46
01-18-2019,60.45
01-22-2019,59.78
01-23-2019,57.52
01-24-2019,58.3
01-25-2019,59.41
01-28-2019,59.28
01-29-2019,59.49
01-30-2019,61.75
01-31-2019,61.4
02-01-2019,62.44
02-04-2019,62.58
02-05-2019,64.27
02-06-2019,63.44
02-07-2019,61.5
02-08-2019,61.16
02-11-2019,62.57
02-12-2019,62.36
02-13-2019,61.63
02-14-2019,60.75
02-15-2019,61.58
02-19-2019,61.13
02-20-2019,60.51
02-21-2019,58.25
02-22-2019,58.94
02-25-2019,59.75
02-26-2019,59.57
02-27-2019,62.95
02-28-2019,63.98
03-01-2019,58.96
03-04-2019,57.07
03-05-2019,55.31
03-06-2019,55.25
03-07-2019,55.32
03-08-2019,56.83
03-11-2019,58.18
03-12-2019,56.67
03-13-2019,57.79
03-14-2019,57.99
03-15-2019,55.09
03-18-2019,53.9
03-19-2019,53.49
03-20-2019,54.72
03-21-2019,54.8
03-22-2019,52.91
03-25-2019,52.08
03-26-2019,53.55
03-27-2019,54.97
03-28-2019,55.72
03-29-2019,55.97
04-01-2019,57.84
04-02-2019,57.18
04-03-2019,58.36
04-04-2019,53.56
04-05-2019,54.99
04-08-2019,54.64
04-09-2019,54.46
04-10-2019,55.21
04-11-2019,53.68
04-12-2019,53.54
04-15-2019,53.28
04-16-2019,54.67
04-17-2019,54.25
04-18-2019,54.65
04-22-2019,52.55
04-23-2019,52.78
04-24-2019,51.73
04-25-2019,49.53
04-26-2019,47.03
04-29-2019,48.29
04-30-2019,47.74
05-01-2019,46.8
05-02-2019,48.82
05-03-2019,51.01
05-06-2019,51.07
05-07-2019,49.41
05-08-2019,48.97
05-09-2019,48.4
05-10-2019,47.9
05-13-2019,45.4
05-14-2019,46.46
05-15-2019,46.39
05-16-2019,45.67
05-17-2019,42.21
05-20-2019,41.07
05-21-2019,41.02
05-22-2019,38.55
05-23-2019,39.1
05-24-2019,38.13
05-28-2019,37.74
05-29-2019,37.97
05-30-2019,37.64
05-31-2019,37.03
06-03-2019,35.79
06-04-2019,38.72
06-05-2019,39.32
06-06-2019,41.19
06-07-2019,40.9
06-10-2019,42.58
06-11-2019,43.42
06-12-2019,41.85
06-13-2019,42.78
06-14-2019,42.98
06-17-2019,45.01
06-18-2019,44.95
06-19-2019,45.29
06-20-2019,43.92
06-21-2019,44.37
06-24-2019,44.73
06-25-2019,43.95
06-26-2019,43.85
06-27-2019,44.57
06-28-2019,44.69
07-01-2019,45.43
07-02-2019,44.91
07-03-2019,46.98
07-05-2019,46.62
07-08-2019,46.07
07-09-2019,46.01
07-10-2019,47.78
07-11-2019,47.72
07-12-2019,49.02
07-15-2019,50.7
07-16-2019,50.48
07-17-2019,50.97
07-18-2019,50.71
07-19-2019,51.64
07-22-2019,51.14
07-23-2019,52.03
07-24-2019,52.98
07-25-2019,45.76
07-26-2019,45.61
07-29-2019,47.15
07-30-2019,48.45
07-31-2019,48.32
08-01-2019,46.77
08-02-2019,46.87
08-05-2019,45.66
08-06-2019,46.15
08-07-2019,46.68
08-08-2019,47.66
08-09-2019,47
08-12-2019,45.8
08-13-2019,47
08-14-2019,43.92
08-15-2019,43.13
08-16-2019,43.99
08-19-2019,45.37
08-20-2019,45.17
08-21-2019,44.17
08-22-2019,44.43
08-23-2019,42.28
08-26-2019,43
08-27-2019,42.82
08-28-2019,43.12
08-29-2019,44.34
08-30-2019,45.12
09-03-2019,45
09-04-2019,44.14
09-05-2019,45.92
09-06-2019,45.49
09-09-2019,46.36
09-10-2019,47.11
09-11-2019,49.42
09-12-2019,49.17
09-13-2019,49.04
09-16-2019,48.56
09-17-2019,48.96
09-18-2019,48.7
09-19-2019,49.32
09-20-2019,48.12
09-23-2019,48.25
09-24-2019,44.64
09-25-2019,45.74
09-26-2019,48.51
09-27-2019,48.43
09-30-2019,48.17
10-01-2019,48.94
10-02-2019,48.63
10-03-2019,46.61
10-04-2019,46.29
10-07-2019,47.54
10-08-2019,48.01
10-09-2019,48.91
10-10-2019,48.95
10-11-2019,49.58
10-14-2019,51.39
10-15-2019,51.58
10-16-2019,51.95
10-17-2019,52.39
10-18-2019,51.39
10-21-2019,50.7
10-22-2019,51.12
10-23-2019,50.94
10-24-2019,59.94
10-25-2019,65.63
10-28-2019,65.54
10-29-2019,63.24
10-30-2019,63
10-31-2019,62.98
11-01-2019,62.66
11-04-2019,63.49
11-05-2019,63.44
11-06-2019,65.32
11-07-2019,67.11
11-08-2019,67.43
11-11-2019,69.02
11-12-2019,69.99
11-13-2019,69.22
11-14-2019,69.87
11-15-2019,70.43
11-18-2019,70
11-19-2019,71.9
11-20-2019,70.44
11-21-2019,70.97
11-22-2019,66.61
11-25-2019,67.27
11-26-2019,65.78
11-27-2019,66.26
11-29-2019,65.99
12-02-2019,66.97
12-03-2019,67.24
12-04-2019,66.61
12-05-2019,66.07
12-06-2019,67.18
12-09-2019,67.91
12-10-2019,69.77
12-11-2019,70.54
12-12-2019,71.94
12-13-2019,71.68
12-16-2019,76.3
12-17-2019,75.8
12-18-2019,78.63
12-19-2019,80.81
12-20-2019,81.12
12-23-2019,83.84
12-24-2019,85.05
12-26-2019,86.19
12-27-2019,86.08
12-30-2019,82.94
12-31-2019,83.67
01-02-2020,86.05
01-03-2020,88.6
01-06-2020,90.31
01-07-2020,93.81
01-08-2020,98.43
01-09-2020,96.27
01-10-2020,95.63
01-13-2020,104.97
01-14-2020,107.58
01-15-2020,103.7
01-16-2020,102.7
01-17-2020,102.1
01-21-2020,109.44
01-22-2020,113.91
01-23-2020,114.44
01-24-2020,112.96
01-27-2020,111.6
01-28-2020,113.38
01-29-2020,116.2
01-30-2020,128.16
01-31-2020,130.11
02-03-2020,156
02-04-2020,177.41
02-05-2020,146.94
02-06-2020,149.79
02-07-2020,149.61
02-10-2020,154.26
02-11-2020,154.88
02-12-2020,153.46
02-13-2020,160.8
02-14-2020,160.01
02-18-2020,171.68
02-19-2020,183.48
02-20-2020,179.88
02-21-2020,180.2
02-24-2020,166.76
02-25-2020,159.98
02-26-2020,155.76
02-27-2020,135.8
02-28-2020,133.6
03-02-2020,148.72
03-03-2020,149.1
03-04-2020,149.9
03-05-2020,144.91
03-06-2020,140.7
03-09-2020,121.6
03-10-2020,129.07
03-11-2020,126.85
03-12-2020,112.11
03-13-2020,109.32
03-16-2020,89.01
03-17-2020,86.04
03-18-2020,72.24
03-19-2020,85.53
03-20-2020,85.51
03-23-2020,86.86
03-24-2020,101
03-25-2020,107.85
03-26-2020,105.63
