Date,Close
06-07-2017,130.75
06-08-2017,130.55
06-09-2017,131.53
06-12-2017,131.82
06-13-2017,132.02
06-14-2017,132.77
06-15-2017,133.04
06-16-2017,134.35
06-19-2017,134.07
06-20-2017,134.22
06-21-2017,134.91
06-22-2017,136.05
06-23-2017,136.43
06-26-2017,136.34
06-27-2017,135.01
06-28-2017,133.82
06-29-2017,132.64
06-30-2017,132.29
07-03-2017,132.9
07-05-2017,133.64
07-06-2017,132.52
07-07-2017,132.54
07-10-2017,131.55
07-11-2017,131.23
07-12-2017,132.23
07-13-2017,131.86
07-14-2017,132.6
07-17-2017,132.15
07-18-2017,134.46
07-19-2017,135.21
07-20-2017,136.57
07-21-2017,135.31
07-24-2017,133.01
07-25-2017,131.88
07-26-2017,130.95
07-27-2017,130.83
07-28-2017,131.85
07-31-2017,132.72
08-01-2017,132.51
08-02-2017,132.16
08-03-2017,133.35
08-04-2017,133.18
08-07-2017,132.86
08-08-2017,132.27
08-09-2017,133.23
08-10-2017,133.09
08-11-2017,133.1
08-14-2017,133.48
08-15-2017,133.38
08-16-2017,134.17
08-17-2017,133.04
08-18-2017,132.63
08-21-2017,133.45
08-22-2017,134.7
08-23-2017,132.8
08-24-2017,132.89
08-25-2017,131.68
08-28-2017,131.74
08-29-2017,132.21
08-30-2017,131.07
08-31-2017,132.37
09-01-2017,131.03
09-05-2017,129.9
09-06-2017,130.67
09-07-2017,132.19
09-08-2017,130.98
09-11-2017,133.21
09-12-2017,132.63
09-13-2017,132.45
09-14-2017,134.18
09-15-2017,134.45
09-18-2017,135.38
09-19-2017,135.22
09-20-2017,133.22
09-21-2017,131.75
09-22-2017,131.39
09-25-2017,131.17
09-26-2017,130.94
09-27-2017,129.75
09-28-2017,129.47
09-29-2017,130.01
10-02-2017,131.22
10-03-2017,132.1
10-04-2017,132.89
10-05-2017,133.19
10-06-2017,133.22
10-09-2017,133.45
10-10-2017,133.9
10-11-2017,136.65
10-12-2017,136.83
10-13-2017,136.43
10-16-2017,136.12
10-17-2017,140.79
10-18-2017,140.68
10-19-2017,142.04
10-20-2017,142.4
10-23-2017,143.62
10-24-2017,141.64
10-25-2017,142.36
10-26-2017,141.81
10-27-2017,141.78
10-30-2017,140
10-31-2017,139.41
11-01-2017,139.98
11-02-2017,139.93
11-03-2017,140.08
11-06-2017,139.76
11-07-2017,139.77
11-08-2017,141.32
11-09-2017,140.35
11-10-2017,139.56
11-13-2017,139.76
11-14-2017,139.49
11-15-2017,139.1
11-16-2017,138.87
11-17-2017,138
11-20-2017,137.93
11-21-2017,138.34
11-22-2017,137.29
11-24-2017,138.01
11-27-2017,138.1
11-28-2017,140.02
11-29-2017,139.81
11-30-2017,139.33
12-01-2017,139.98
12-04-2017,139.01
12-05-2017,139.67
12-06-2017,141.06
12-07-2017,140.01
12-08-2017,140.59
12-11-2017,141.14
12-12-2017,142.6
12-13-2017,142.89
12-14-2017,141.65
12-15-2017,142.46
12-18-2017,141.8
12-19-2017,141.78
12-20-2017,141.16
12-21-2017,141.06
12-22-2017,140.12
12-26-2017,140.09
12-27-2017,140.57
12-28-2017,140.56
12-29-2017,139.72
01-02-2018,139.23
01-03-2018,140.56
01-04-2018,140.55
01-05-2018,141.71
01-08-2018,141.89
01-09-2018,144.14
01-10-2018,143.97
01-11-2018,144.79
01-12-2018,145.76
01-16-2018,146.86
01-17-2018,146.98
01-18-2018,146.92
01-19-2018,147.36
01-22-2018,148.14
01-23-2018,141.83
01-24-2018,142.07
01-25-2018,144.4
01-26-2018,145.33
01-29-2018,143.68
01-30-2018,142.43
01-31-2018,138.19
02-01-2018,140.02
02-02-2018,137.68
02-05-2018,130.39
02-06-2018,131.83
02-07-2018,131.42
02-08-2018,126.36
02-09-2018,129.53
02-12-2018,130.27
02-13-2018,129.96
02-14-2018,129.67
02-15-2018,131.23
02-16-2018,133.15
02-20-2018,130.87
02-21-2018,129.91
02-22-2018,129.91
02-23-2018,132.02
02-26-2018,132.07
02-27-2018,131.67
02-28-2018,129.88
03-01-2018,127.28
03-02-2018,128.82
03-05-2018,129.79
03-06-2018,128.22
03-07-2018,129.04
03-08-2018,132.06
03-09-2018,133.8
03-12-2018,132.63
03-13-2018,134.35
03-14-2018,132.32
03-15-2018,133.06
03-16-2018,133.68
03-19-2018,130.24
03-20-2018,131.21
03-21-2018,131.19
03-22-2018,127.38
03-23-2018,125.1
03-26-2018,127.39
03-27-2018,127.21
03-28-2018,127.45
03-29-2018,128.15
04-02-2018,124.56
04-03-2018,128.35
04-04-2018,130.41
04-05-2018,130.71
04-06-2018,128.1
04-09-2018,129.48
04-10-2018,130.25
04-11-2018,129.63
04-12-2018,130.43
04-13-2018,130.62
04-16-2018,131.76
04-17-2018,130.54
04-18-2018,127.72
04-19-2018,127.55
04-20-2018,126.66
04-23-2018,126.83
04-24-2018,126.19
04-25-2018,126.76
04-26-2018,128.01
04-27-2018,128.27
04-30-2018,126.49
05-01-2018,126.01
05-02-2018,123.5
05-03-2018,123.03
05-04-2018,124.19
05-07-2018,123.59
05-08-2018,122.61
05-09-2018,123.51
05-10-2018,125.35
05-11-2018,127.24
05-14-2018,126.06
05-15-2018,125.13
05-16-2018,125.35
05-17-2018,123.85
05-18-2018,124.24
05-21-2018,123.72
05-22-2018,122.91
05-23-2018,123.45
05-24-2018,122.25
05-25-2018,121.47
05-29-2018,119.4
05-30-2018,120.97
05-31-2018,120.97
06-01-2018,121.26
06-04-2018,121.95
06-05-2018,121.48
06-06-2018,122.79
06-07-2018,123.33
06-08-2018,124.06
06-11-2018,122.66
06-12-2018,122.54
06-13-2018,122.63
06-14-2018,122.41
06-15-2018,122.61
06-18-2018,121.32
06-19-2018,122.57
06-20-2018,122.04
06-21-2018,121.45
06-22-2018,122.84
06-25-2018,122.59
06-26-2018,122.35
06-27-2018,121.61
06-28-2018,122
06-29-2018,121.34
07-02-2018,121.58
07-03-2018,122.71
07-05-2018,125
07-06-2018,125.75
07-09-2018,126.05
07-10-2018,127.38
07-11-2018,126.24
07-12-2018,127.76
07-13-2018,125.93
07-16-2018,124.69
07-17-2018,129.11
07-18-2018,127.8
07-19-2018,125.94
07-20-2018,125.85
07-23-2018,126.63
07-24-2018,129.36
07-25-2018,128.62
07-26-2018,130.28
07-27-2018,131.55
07-30-2018,132.17
07-31-2018,132.52
08-01-2018,132.64
08-02-2018,131.25
08-03-2018,131.95
08-06-2018,132.02
08-07-2018,131.46
08-08-2018,131.17
08-09-2018,131.2
08-10-2018,130.75
08-13-2018,130.22
08-14-2018,129.5
08-15-2018,130.43
08-16-2018,132.48
08-17-2018,134.47
08-20-2018,136.88
08-21-2018,135.35
08-22-2018,134.61
08-23-2018,135.11
08-24-2018,135.95
08-27-2018,134.92
08-28-2018,134.32
08-29-2018,134.86
08-30-2018,134.95
08-31-2018,134.69
09-04-2018,133.72
09-05-2018,135.86
09-06-2018,136.87
09-07-2018,137.32
09-10-2018,137.21
09-11-2018,138.51
09-12-2018,139.36
09-13-2018,139.89
09-14-2018,139.49
09-17-2018,139.96
09-18-2018,140.54
09-19-2018,140.46
09-20-2018,141.98
09-21-2018,142.88
09-24-2018,140.47
09-25-2018,138.64
09-26-2018,138.16
09-27-2018,138.22
09-28-2018,138.17
10-01-2018,139.69
10-02-2018,140.48
10-03-2018,139.03
10-04-2018,139.35
10-05-2018,139.1
10-08-2018,139.39
10-09-2018,139.2
10-10-2018,137.73
10-11-2018,133.84
10-12-2018,133.87
10-15-2018,133.95
10-16-2018,136.56
10-17-2018,139.46
10-18-2018,139.5
10-19-2018,139.05
10-22-2018,138.68
10-23-2018,138.93
10-24-2018,137.47
10-25-2018,138.47
10-26-2018,136.97
10-29-2018,137.55
10-30-2018,140.75
10-31-2018,139.99
11-01-2018,140.82
11-02-2018,140.68
11-05-2018,142.2
11-06-2018,142.57
11-07-2018,144.75
11-08-2018,145.3
11-09-2018,145.34
11-12-2018,145.62
11-13-2018,144.68
11-14-2018,144.25
11-15-2018,144.5
11-16-2018,145.99
11-19-2018,147.73
11-20-2018,146.45
11-21-2018,141.99
11-23-2018,142.23
11-26-2018,141.37
11-27-2018,143.22
11-28-2018,146.44
11-29-2018,145.85
11-30-2018,146.9
12-03-2018,146.21
12-04-2018,146.03
12-06-2018,145.91
12-07-2018,145.43
12-10-2018,145.26
12-11-2018,146.5
12-12-2018,147.1
12-13-2018,147.84
12-14-2018,133
12-17-2018,129.14
12-18-2018,130.42
12-19-2018,127.61
12-20-2018,128.27
12-21-2018,128.09
12-24-2018,122.84
12-26-2018,126.71
12-27-2018,127.41
12-28-2018,127.27
12-31-2018,129.05
01-02-2019,127.75
01-03-2019,125.72
01-04-2019,127.83
01-07-2019,127.01
01-08-2019,129.96
01-09-2019,128.93
01-10-2019,129.71
01-11-2019,129.75
01-14-2019,128.28
01-15-2019,129.36
01-16-2019,128.04
01-17-2019,129.09
01-18-2019,130.69
01-22-2019,128.8
01-23-2019,128.8
01-24-2019,127.03
01-25-2019,128.23
01-28-2019,128.99
01-29-2019,130.33
01-30-2019,131.64
01-31-2019,133.08
02-01-2019,134.2
02-04-2019,132.88
02-05-2019,132.88
02-06-2019,133
02-07-2019,132.05
02-08-2019,132.4
02-11-2019,132
02-12-2019,134.16
02-13-2019,134.45
02-14-2019,134.31
02-15-2019,136.38
02-19-2019,135.69
02-20-2019,136.35
02-21-2019,135.42
02-22-2019,136.6
02-25-2019,136.2
02-26-2019,136.11
02-27-2019,135.87
02-28-2019,136.64
03-01-2019,138.35
03-04-2019,138.48
03-05-2019,138.77
03-06-2019,139.09
03-07-2019,138.24
03-08-2019,138.06
03-11-2019,138.56
03-12-2019,139.18
03-13-2019,139.41
03-14-2019,138.02
03-15-2019,137.6
03-18-2019,137.17
03-19-2019,138.44
03-20-2019,137.29
03-21-2019,138.1
03-22-2019,136.91
03-25-2019,136.61
03-26-2019,138.57
03-27-2019,138.7
03-28-2019,138.88
03-29-2019,139.79
04-01-2019,138.98
04-02-2019,137.71
04-03-2019,137.17
04-04-2019,135.57
04-05-2019,136.18
04-08-2019,136.14
04-09-2019,135.57
04-10-2019,135.58
04-11-2019,135.21
04-12-2019,135.98
04-15-2019,136.52
04-16-2019,138.02
04-17-2019,138.52
04-18-2019,137.52
04-22-2019,137.83
04-23-2019,139.9
04-24-2019,139.2
04-25-2019,139.65
04-26-2019,140.39
04-29-2019,139.84
04-30-2019,141.2
05-01-2019,141.95
05-02-2019,141.28
05-03-2019,142.01
05-06-2019,142.09
05-07-2019,139.97
05-08-2019,139.79
05-09-2019,138.73
05-10-2019,139.05
05-13-2019,137.2
05-14-2019,136.82
05-15-2019,136.91
05-16-2019,138.21
05-17-2019,138.61
05-20-2019,138.42
05-21-2019,138.12
05-22-2019,138.76
05-23-2019,139.79
05-24-2019,138.85
05-28-2019,137.07
05-29-2019,131.33
05-30-2019,132.11
05-31-2019,131.15
06-03-2019,131.44
06-04-2019,133.73
06-05-2019,134.38
06-06-2019,136.68
06-07-2019,138.55
06-10-2019,139.02
06-11-2019,139.78
06-12-2019,141.68
06-13-2019,140.71
06-14-2019,140.09
06-17-2019,139.44
06-18-2019,140.23
06-19-2019,140.45
06-20-2019,142.21
06-21-2019,142.09
06-24-2019,143.06
06-25-2019,144.24
06-26-2019,141.85
06-27-2019,140.69
06-28-2019,139.28
07-01-2019,139.36
07-02-2019,140.03
07-03-2019,142.14
07-05-2019,140.57
07-08-2019,140.97
07-09-2019,141.41
07-10-2019,141.21
07-11-2019,140.11
07-12-2019,134.3
07-15-2019,134.71
07-16-2019,132.5
07-17-2019,131.86
07-18-2019,132.07
07-19-2019,130.31
07-22-2019,128.64
07-23-2019,128.84
07-24-2019,129.78
07-25-2019,131.12
07-26-2019,130.73
07-29-2019,133.02
07-30-2019,132.08
07-31-2019,130.22
08-01-2019,130.29
08-02-2019,131.07
08-05-2019,130.16
08-06-2019,130.77
08-07-2019,130.21
08-08-2019,131.68
08-09-2019,132.04
08-12-2019,131.93
08-13-2019,133.42
08-14-2019,130.26
08-15-2019,130.54
08-16-2019,131.36
08-19-2019,132.25
08-20-2019,130.6
08-21-2019,131.53
08-22-2019,131.27
08-23-2019,127.73
08-26-2019,127.8
08-27-2019,129.64
08-28-2019,128.68
08-29-2019,128.24
08-30-2019,128.36
09-03-2019,128.74
09-04-2019,128.86
09-05-2019,128.58
09-06-2019,128.21
09-09-2019,126.95
09-10-2019,129.55
09-11-2019,131.17
09-12-2019,130.43
09-13-2019,130.78
09-16-2019,129.54
09-17-2019,129.67
09-18-2019,130.41
09-19-2019,130.11
09-20-2019,131.65
09-23-2019,131.74
09-24-2019,131.55
09-25-2019,130.99
09-26-2019,128.85
09-27-2019,128.6
09-30-2019,129.38
10-01-2019,129.99
10-02-2019,132
10-03-2019,131.19
10-04-2019,133.66
10-07-2019,133.16
10-08-2019,131.84
10-09-2019,129.22
10-10-2019,129.06
10-11-2019,131.33
10-14-2019,130.72
10-15-2019,132.84
10-16-2019,135.17
10-17-2019,136.17
10-18-2019,127.7
10-21-2019,128.02
10-22-2019,129.2
10-23-2019,129.9
10-24-2019,127.5
10-25-2019,128.35
10-28-2019,129.18
10-29-2019,129.12
10-30-2019,132.84
10-31-2019,132.04
11-01-2019,131.2
11-04-2019,130.23
11-05-2019,130.42
11-06-2019,130.96
11-07-2019,131.43
11-08-2019,133
11-11-2019,131.98
11-12-2019,131.35
11-13-2019,131.27
11-14-2019,130.96
11-15-2019,134.94
11-18-2019,134.83
11-19-2019,134.82
11-20-2019,135.94
11-21-2019,136.44
11-22-2019,138.07
11-25-2019,137.18
11-26-2019,137.17
11-27-2019,137.75
11-29-2019,137.49
12-02-2019,137.36
12-03-2019,137.16
12-04-2019,139.38
12-05-2019,139.56
12-06-2019,140.38
12-09-2019,140.5
12-10-2019,139.99
12-11-2019,140.98
12-12-2019,141.34
12-13-2019,141.38
12-16-2019,141.79
12-17-2019,143.56
12-18-2019,143.19
12-19-2019,145.35
12-20-2019,146.06
12-23-2019,146.44
12-24-2019,145.93
12-26-2019,145.83
12-27-2019,145.75
12-30-2019,145.3
12-31-2019,145.87
01-02-2020,145.97
01-03-2020,144.28
01-06-2020,144.1
01-07-2020,144.98
01-08-2020,144.96
01-09-2020,145.39
01-10-2020,145.06
01-13-2020,145.7
01-14-2020,146.52
01-15-2020,147.01
01-16-2020,148.2
01-17-2020,149.17
01-21-2020,149.27
01-22-2020,148.25
01-23-2020,148.53
01-24-2020,148.32
01-27-2020,148.75
01-28-2020,149.5
01-29-2020,150.54
01-30-2020,150.36
01-31-2020,148.87
02-03-2020,150.17
02-04-2020,151.6
02-05-2020,153.99
02-06-2020,153.53
02-07-2020,151.89
02-10-2020,151.86
02-11-2020,151.99
02-12-2020,151.09
02-13-2020,150.09
02-14-2020,150.13
02-18-2020,149.14
02-19-2020,148.94
02-20-2020,148.37
02-21-2020,149.93
02-24-2020,145.91
02-25-2020,144.65
02-26-2020,143.68
02-27-2020,139.12
02-28-2020,134.48
03-02-2020,140.02
03-03-2020,135.59
03-04-2020,143.48
03-05-2020,142.01
03-06-2020,142.03
03-09-2020,136.44
03-10-2020,141.64
03-11-2020,131.8
03-12-2020,125.41
03-13-2020,134.29
03-16-2020,127.13
03-17-2020,136.59
03-18-2020,134.96
03-19-2020,127.05
03-20-2020,119.89
03-23-2020,111.14
