Date,Close
11-17-2016,756.4
11-18-2016,760.16
11-21-2016,780
11-22-2016,785.33
11-23-2016,780.12
11-25-2016,780.37
11-28-2016,766.77
11-29-2016,762.52
11-30-2016,750.57
12-01-2016,743.65
12-02-2016,740.34
12-05-2016,759.36
12-06-2016,764.72
12-07-2016,770.42
12-08-2016,767.33
12-09-2016,768.66
12-12-2016,760.12
12-13-2016,774.34
12-14-2016,768.82
12-15-2016,761
12-16-2016,757.77
12-19-2016,766
12-20-2016,771.22
12-21-2016,770.6
12-22-2016,766.34
12-23-2016,760.59
12-27-2016,771.4
12-28-2016,772.13
12-29-2016,765.15
12-30-2016,749.87
01-03-2017,753.67
01-04-2017,757.18
01-05-2017,780.45
01-06-2017,795.99
01-09-2017,796.92
01-10-2017,795.9
01-11-2017,799.02
01-12-2017,813.64
01-13-2017,817.14
01-17-2017,809.72
01-18-2017,807.48
01-19-2017,809.04
01-20-2017,808.33
01-23-2017,817.88
01-24-2017,822.44
01-25-2017,836.52
01-26-2017,839.15
01-27-2017,835.77
01-30-2017,830.38
01-31-2017,823.48
02-01-2017,832.35
02-02-2017,839.95
02-03-2017,810.2
02-06-2017,807.64
02-07-2017,812.5
02-08-2017,819.71
02-09-2017,821.36
02-10-2017,827.46
02-13-2017,836.53
02-14-2017,836.39
02-15-2017,842.7
02-16-2017,844.14
02-17-2017,845.07
02-21-2017,856.44
02-22-2017,855.61
02-23-2017,852.19
02-24-2017,845.24
02-27-2017,848.64
02-28-2017,845.04
03-01-2017,853.08
03-02-2017,848.91
03-03-2017,849.88
03-06-2017,846.61
03-07-2017,846.02
03-08-2017,850.5
03-09-2017,853
03-10-2017,852.46
03-13-2017,854.59
03-14-2017,852.53
03-15-2017,852.97
03-16-2017,853.42
03-17-2017,852.31
03-20-2017,856.97
03-21-2017,843.2
03-22-2017,848.06
03-23-2017,847.38
03-24-2017,845.61
03-27-2017,846.82
03-28-2017,856
03-29-2017,874.32
03-30-2017,876.34
03-31-2017,886.54
04-03-2017,891.51
04-04-2017,906.83
04-05-2017,909.28
04-06-2017,898.28
04-07-2017,894.88
04-10-2017,907.04
04-11-2017,902.36
04-12-2017,896.23
04-13-2017,884.67
04-17-2017,901.99
04-18-2017,903.78
04-19-2017,899.2
04-20-2017,902.06
04-21-2017,898.53
04-24-2017,907.41
04-25-2017,907.62
04-26-2017,909.29
04-27-2017,918.38
04-28-2017,924.99
05-01-2017,948.23
05-02-2017,946.94
05-03-2017,941.03
05-04-2017,937.53
05-05-2017,934.15
05-08-2017,949.04
05-09-2017,952.82
05-10-2017,948.95
05-11-2017,947.62
05-12-2017,961.35
05-15-2017,957.97
05-16-2017,966.07
05-17-2017,944.76
05-18-2017,958.49
05-19-2017,959.84
05-22-2017,970.67
05-23-2017,971.54
05-24-2017,980.35
05-25-2017,993.38
05-26-2017,995.78
05-30-2017,996.7
05-31-2017,994.62
06-01-2017,995.95
06-02-2017,1006.73
06-05-2017,1011.34
06-06-2017,1003
06-07-2017,1010.07
06-08-2017,1010.27
06-09-2017,978.31
06-12-2017,964.91
06-13-2017,980.79
06-14-2017,976.47
06-15-2017,964.17
06-16-2017,987.71
06-19-2017,995.17
06-20-2017,992.59
06-21-2017,1002.23
06-22-2017,1001.3
06-23-2017,1003.74
06-26-2017,993.98
06-27-2017,976.78
06-28-2017,990.33
06-29-2017,975.93
06-30-2017,968
07-03-2017,953.66
07-05-2017,971.4
07-06-2017,965.14
07-07-2017,978.76
07-10-2017,996.47
07-11-2017,994.13
07-12-2017,1006.51
07-13-2017,1000.63
07-14-2017,1001.81
07-17-2017,1010.04
07-18-2017,1024.45
07-19-2017,1026.87
07-20-2017,1028.7
07-21-2017,1025.67
07-24-2017,1038.95
07-25-2017,1039.87
07-26-2017,1052.8
07-27-2017,1046
07-28-2017,1020.04
07-31-2017,987.78
08-01-2017,996.19
08-02-2017,995.89
08-03-2017,986.92
08-04-2017,987.58
08-07-2017,992.27
08-08-2017,989.84
08-09-2017,982.01
08-10-2017,956.92
08-11-2017,967.99
08-14-2017,983.3
08-15-2017,982.74
08-16-2017,978.18
08-17-2017,960.57
08-18-2017,958.47
08-21-2017,953.29
08-22-2017,966.9
08-23-2017,958
08-24-2017,952.45
08-25-2017,945.26
08-28-2017,946.02
08-29-2017,954.06
08-30-2017,967.59
08-31-2017,980.6
09-01-2017,978.25
09-05-2017,965.27
09-06-2017,967.8
09-07-2017,979.47
09-08-2017,965.9
09-11-2017,977.96
09-12-2017,982.58
09-13-2017,999.6
09-14-2017,992.21
09-15-2017,986.79
09-18-2017,974.19
09-19-2017,969.86
09-20-2017,973.21
09-21-2017,964.65
09-22-2017,955.1
09-25-2017,939.79
09-26-2017,938.6
09-27-2017,950.87
09-28-2017,956.4
09-29-2017,961.35
10-02-2017,959.19
10-03-2017,957.1
10-04-2017,965.45
10-05-2017,980.85
10-06-2017,989.58
10-09-2017,990.99
10-10-2017,987.2
10-11-2017,995
10-12-2017,1000.93
10-13-2017,1002.94
10-16-2017,1006.34
10-17-2017,1009.13
10-18-2017,997
10-19-2017,986.61
10-20-2017,982.91
10-23-2017,966.3
10-24-2017,975.9
10-25-2017,972.91
10-26-2017,972.43
10-27-2017,1100.95
10-30-2017,1110.85
10-31-2017,1105.28
11-01-2017,1103.68
11-02-2017,1094.22
11-03-2017,1111.6
11-06-2017,1120.66
11-07-2017,1123.17
11-08-2017,1132.88
11-09-2017,1129.13
11-10-2017,1125.35
11-13-2017,1129.17
11-14-2017,1136.84
11-15-2017,1126.69
11-16-2017,1137.29
11-17-2017,1129.88
11-20-2017,1126.31
11-21-2017,1139.49
11-22-2017,1156.16
11-24-2017,1186
11-27-2017,1195.83
11-28-2017,1193.6
11-29-2017,1161.27
11-30-2017,1176.75
12-01-2017,1162.35
12-04-2017,1133.95
12-05-2017,1141.57
12-06-2017,1152.35
12-07-2017,1159.79
12-08-2017,1162
12-11-2017,1168.92
12-12-2017,1165.08
12-13-2017,1164.13
12-14-2017,1174.26
12-15-2017,1179.14
12-18-2017,1190.58
12-19-2017,1187.38
12-20-2017,1177.62
12-21-2017,1174.76
12-22-2017,1168.36
12-26-2017,1176.76
12-27-2017,1182.26
12-28-2017,1186.1
12-29-2017,1169.47
01-02-2018,1189.01
01-03-2018,1204.2
01-04-2018,1209.59
01-05-2018,1229.14
01-08-2018,1246.87
01-09-2018,1252.7
01-10-2018,1254.33
01-11-2018,1276.68
01-12-2018,1305.2
01-16-2018,1304.86
01-17-2018,1295
01-18-2018,1293.32
01-19-2018,1294.58
01-22-2018,1327.31
01-23-2018,1362.54
01-24-2018,1357.51
01-25-2018,1377.95
01-26-2018,1402.05
01-29-2018,1417.68
01-30-2018,1437.82
01-31-2018,1450.89
02-01-2018,1390
02-02-2018,1429.95
02-05-2018,1390
02-06-2018,1442.84
02-07-2018,1416.78
02-08-2018,1350.5
02-09-2018,1339.6
02-12-2018,1386.23
02-13-2018,1414.51
02-14-2018,1451.05
02-15-2018,1461.76
02-16-2018,1448.69
02-20-2018,1468.35
02-21-2018,1482.92
02-22-2018,1485.34
02-23-2018,1500
02-26-2018,1521.95
02-27-2018,1511.98
02-28-2018,1512.45
03-01-2018,1493.45
03-02-2018,1500.25
03-05-2018,1523.61
03-06-2018,1537.64
03-07-2018,1545
03-08-2018,1551.86
03-09-2018,1578.89
03-12-2018,1598.39
03-13-2018,1588.18
03-14-2018,1591
03-15-2018,1582.32
03-16-2018,1571.68
03-19-2018,1544.93
03-20-2018,1586.51
03-21-2018,1581.86
03-22-2018,1544.92
03-23-2018,1495.56
03-26-2018,1555.86
03-27-2018,1497.05
03-28-2018,1431.42
03-29-2018,1447.34
04-02-2018,1371.99
04-03-2018,1392.05
04-04-2018,1410.57
04-05-2018,1451.75
04-06-2018,1405.23
04-09-2018,1406.08
04-10-2018,1436.22
04-11-2018,1427.05
04-12-2018,1448.5
04-13-2018,1430.79
04-16-2018,1441.5
04-17-2018,1503.83
04-18-2018,1527.84
04-19-2018,1556.91
04-20-2018,1527.49
04-23-2018,1517.86
04-24-2018,1460.09
04-25-2018,1460.17
04-26-2018,1517.96
04-27-2018,1572.62
04-30-2018,1566.13
05-01-2018,1582.26
05-02-2018,1569.68
05-03-2018,1572.08
05-04-2018,1580.95
05-07-2018,1600.14
05-08-2018,1592.39
05-09-2018,1608
05-10-2018,1609.08
05-11-2018,1602.91
05-14-2018,1601.54
05-15-2018,1576.12
05-16-2018,1587.28
05-17-2018,1581.76
05-18-2018,1574.37
05-21-2018,1585.46
05-22-2018,1581.4
05-23-2018,1601.86
05-24-2018,1603.07
05-25-2018,1610.15
05-29-2018,1612.87
05-30-2018,1624.89
05-31-2018,1629.62
06-01-2018,1641.54
06-04-2018,1665.27
06-05-2018,1696.35
06-06-2018,1695.75
06-07-2018,1689.3
06-08-2018,1683.99
06-11-2018,1689.12
06-12-2018,1698.75
06-13-2018,1704.86
06-14-2018,1723.86
06-15-2018,1715.97
06-18-2018,1723.79
06-19-2018,1734.78
06-20-2018,1750.08
06-21-2018,1730.22
06-22-2018,1715.67
06-25-2018,1663.15
06-26-2018,1691.09
06-27-2018,1660.51
06-28-2018,1701.45
06-29-2018,1699.8
07-02-2018,1713.78
07-03-2018,1693.96
07-05-2018,1699.73
07-06-2018,1710.63
07-09-2018,1739.02
07-10-2018,1743.07
07-11-2018,1755
07-12-2018,1796.62
07-13-2018,1813.03
07-16-2018,1822.49
07-17-2018,1843.93
07-18-2018,1842.92
07-19-2018,1812.97
07-20-2018,1813.7
07-23-2018,1802
07-24-2018,1829.24
07-25-2018,1863.61
07-26-2018,1808
07-27-2018,1817.27
07-30-2018,1779.22
07-31-2018,1777.44
08-01-2018,1797.17
08-02-2018,1834.33
08-03-2018,1823.29
08-06-2018,1847.75
08-07-2018,1862.48
08-08-2018,1886.52
08-09-2018,1898.52
08-10-2018,1886.3
08-13-2018,1896.2
08-14-2018,1919.65
08-15-2018,1882.62
08-16-2018,1886.52
08-17-2018,1882.22
08-20-2018,1876.71
08-21-2018,1883.42
08-22-2018,1904.9
08-23-2018,1902.9
08-24-2018,1905.39
08-27-2018,1927.68
08-28-2018,1932.82
08-29-2018,1998.1
08-30-2018,2002.38
08-31-2018,2012.71
09-04-2018,2039.51
09-05-2018,1994.82
09-06-2018,1958.31
09-07-2018,1952.07
09-10-2018,1939.01
09-11-2018,1987.15
09-12-2018,1990
09-13-2018,1989.87
09-14-2018,1970.19
09-17-2018,1908.03
09-18-2018,1941.05
09-19-2018,1926.42
09-20-2018,1944.3
09-21-2018,1915.01
09-24-2018,1934.36
09-25-2018,1974.55
09-26-2018,1974.85
09-27-2018,2012.98
09-28-2018,2003
10-01-2018,2004.36
10-02-2018,1971.31
10-03-2018,1952.76
10-04-2018,1909.42
10-05-2018,1889.65
10-08-2018,1864.42
10-09-2018,1870.32
10-10-2018,1755.25
10-11-2018,1719.36
10-12-2018,1788.61
10-15-2018,1760.95
10-16-2018,1819.96
10-17-2018,1831.73
10-18-2018,1770.72
